subject,block,trial,mu1,mu2,choice,reward,RT,higher_mean,chose_higher,mean_diff_abs,mean_diff_abs_cut,previous_choice,repeat_choice,switch_choice
2,18,3,-1,-9,1,0,397,1,TRUE,8,5 - 10,1,1,0
2,18,4,-1,-9,1,-2,335,1,TRUE,8,5 - 10,1,1,0
2,18,5,-1,-9,1,-2,376,1,TRUE,8,5 - 10,1,1,0
2,18,6,-1,-9,1,0,348,1,TRUE,8,5 - 10,1,1,0
2,18,7,-1,-9,1,-1,349,1,TRUE,8,5 - 10,1,1,0
2,18,8,-1,-9,2,-8,385,1,FALSE,8,5 - 10,1,0,1
2,18,9,-1,-9,1,-1,356,1,TRUE,8,5 - 10,2,0,1
2,18,10,-1,-9,1,1,374,1,TRUE,8,5 - 10,1,1,0
2,19,1,18,-6,1,19,2858,1,TRUE,24,> 15,NA,0,1
2,19,2,18,-6,1,19,366,1,TRUE,24,> 15,1,1,0
2,19,3,18,-6,1,18,337,1,TRUE,24,> 15,1,1,0
2,19,4,18,-6,1,15,323,1,TRUE,24,> 15,1,1,0
2,19,5,18,-6,1,17,416,1,TRUE,24,> 15,1,1,0
2,19,6,18,-6,1,18,380,1,TRUE,24,> 15,1,1,0
2,19,7,18,-6,1,17,385,1,TRUE,24,> 15,1,1,0
2,19,8,18,-6,1,18,384,1,TRUE,24,> 15,1,1,0
2,19,9,18,-6,1,18,352,1,TRUE,24,> 15,1,1,0
2,19,10,18,-6,1,19,382,1,TRUE,24,> 15,1,1,0
2,20,1,15,-3,1,16,658,1,TRUE,18,> 15,NA,0,1
2,20,2,15,-3,1,15,516,1,TRUE,18,> 15,1,1,0
2,20,3,15,-3,1,15,312,1,TRUE,18,> 15,1,1,0
2,20,4,15,-3,1,15,318,1,TRUE,18,> 15,1,1,0
2,20,5,15,-3,1,15,328,1,TRUE,18,> 15,1,1,0
2,20,6,15,-3,1,15,329,1,TRUE,18,> 15,1,1,0
2,20,7,15,-3,1,14,327,1,TRUE,18,> 15,1,1,0
2,20,8,15,-3,1,17,343,1,TRUE,18,> 15,1,1,0
2,20,9,15,-3,1,16,351,1,TRUE,18,> 15,1,1,0
2,20,10,15,-3,1,15,337,1,TRUE,18,> 15,1,1,0
3,1,1,10,9,1,9,1559,1,TRUE,1,< 5,NA,0,1
3,1,2,10,9,2,10,816,1,FALSE,1,< 5,1,0,1
3,1,3,10,9,2,9,861,1,FALSE,1,< 5,2,1,0
3,1,4,10,9,1,9,578,1,TRUE,1,< 5,2,0,1
3,1,5,10,9,2,10,473,1,FALSE,1,< 5,1,0,1
3,1,6,10,9,2,9,444,1,FALSE,1,< 5,2,1,0
3,1,7,10,9,1,8,438,1,TRUE,1,< 5,2,0,1
3,1,8,10,9,2,10,357,1,FALSE,1,< 5,1,0,1
3,1,9,10,9,1,9,383,1,TRUE,1,< 5,2,0,1
3,1,10,10,9,2,10,387,1,FALSE,1,< 5,1,0,1
3,2,1,-4,6,1,-5,861,2,FALSE,10,5 - 10,NA,0,1
3,2,2,-4,6,2,4,372,2,TRUE,10,5 - 10,1,0,1
3,2,3,-4,6,1,-5,516,2,FALSE,10,5 - 10,2,0,1
3,2,4,-4,6,2,8,323,2,TRUE,10,5 - 10,1,0,1
3,2,5,-4,6,2,5,336,2,TRUE,10,5 - 10,2,1,0
3,2,6,-4,6,1,-6,333,2,FALSE,10,5 - 10,2,0,1
3,2,7,-4,6,2,8,313,2,TRUE,10,5 - 10,1,0,1
3,2,8,-4,6,2,4,333,2,TRUE,10,5 - 10,2,1,0
3,2,9,-4,6,2,6,341,2,TRUE,10,5 - 10,2,1,0
3,2,10,-4,6,2,5,316,2,TRUE,10,5 - 10,2,1,0
3,3,1,4,-1,2,-2,468,1,FALSE,5,< 5,NA,0,1
3,3,2,4,-1,1,4,343,1,TRUE,5,< 5,2,0,1
3,3,3,4,-1,1,5,259,1,TRUE,5,< 5,1,1,0
3,3,4,4,-1,1,3,292,1,TRUE,5,< 5,1,1,0
3,3,5,4,-1,1,3,322,1,TRUE,5,< 5,1,1,0
3,3,6,4,-1,1,3,318,1,TRUE,5,< 5,1,1,0
3,3,7,4,-1,1,5,336,1,TRUE,5,< 5,1,1,0
3,3,8,4,-1,1,4,363,1,TRUE,5,< 5,1,1,0
3,3,9,4,-1,1,5,415,1,TRUE,5,< 5,1,1,0
3,3,10,4,-1,1,4,355,1,TRUE,5,< 5,1,1,0
3,4,1,-13,8,1,-13,422,2,FALSE,21,> 15,NA,0,1
3,4,2,-13,8,2,8,384,2,TRUE,21,> 15,1,0,1
3,4,3,-13,8,2,8,464,2,TRUE,21,> 15,2,1,0
3,4,4,-13,8,2,8,254,2,TRUE,21,> 15,2,1,0
3,4,5,-13,8,2,7,209,2,TRUE,21,> 15,2,1,0
3,4,6,-13,8,2,8,229,2,TRUE,21,> 15,2,1,0
3,4,7,-13,8,2,9,226,2,TRUE,21,> 15,2,1,0
3,4,8,-13,8,2,7,283,2,TRUE,21,> 15,2,1,0
3,4,9,-13,8,2,6,235,2,TRUE,21,> 15,2,1,0
3,4,10,-13,8,2,9,418,2,TRUE,21,> 15,2,1,0
3,5,1,-2,6,1,-2,370,2,FALSE,8,5 - 10,NA,0,1
3,5,2,-2,6,2,4,258,2,TRUE,8,5 - 10,1,0,1
3,5,3,-2,6,2,7,233,2,TRUE,8,5 - 10,2,1,0
3,5,4,-2,6,2,6,241,2,TRUE,8,5 - 10,2,1,0
3,5,5,-2,6,2,7,239,2,TRUE,8,5 - 10,2,1,0
3,5,6,-2,6,2,7,277,2,TRUE,8,5 - 10,2,1,0
3,5,7,-2,6,2,7,379,2,TRUE,8,5 - 10,2,1,0
3,5,8,-2,6,2,6,294,2,TRUE,8,5 - 10,2,1,0
3,5,9,-2,6,2,6,257,2,TRUE,8,5 - 10,2,1,0
3,5,10,-2,6,2,5,316,2,TRUE,8,5 - 10,2,1,0
3,6,1,-2,-2,2,-1,351,1,FALSE,0,< 5,NA,0,1
3,6,2,-2,-2,1,-2,265,1,TRUE,0,< 5,2,0,1
3,6,3,-2,-2,2,-3,260,1,FALSE,0,< 5,1,0,1
3,6,4,-2,-2,1,0,388,1,TRUE,0,< 5,2,0,1
3,6,5,-2,-2,1,-2,283,1,TRUE,0,< 5,1,1,0
3,6,6,-2,-2,2,-5,316,1,FALSE,0,< 5,1,0,1
3,6,7,-2,-2,1,-4,297,1,TRUE,0,< 5,2,0,1
3,6,8,-2,-2,2,-3,319,1,FALSE,0,< 5,1,0,1
3,6,9,-2,-2,1,-1,321,1,TRUE,0,< 5,2,0,1
3,6,10,-2,-2,2,-1,358,1,FALSE,0,< 5,1,0,1
3,7,1,1,8,1,0,351,2,FALSE,7,5 - 10,NA,0,1
3,7,2,1,8,2,9,263,2,TRUE,7,5 - 10,1,0,1
3,7,3,1,8,2,8,312,2,TRUE,7,5 - 10,2,1,0
3,7,4,1,8,2,7,334,2,TRUE,7,5 - 10,2,1,0
3,7,5,1,8,2,8,250,2,TRUE,7,5 - 10,2,1,0
3,7,6,1,8,2,9,255,2,TRUE,7,5 - 10,2,1,0
3,7,7,1,8,2,6,277,2,TRUE,7,5 - 10,2,1,0
3,7,8,1,8,2,9,226,2,TRUE,7,5 - 10,2,1,0
3,7,9,1,8,2,9,244,2,TRUE,7,5 - 10,2,1,0
3,7,10,1,8,2,7,277,2,TRUE,7,5 - 10,2,1,0
3,8,1,-2,-7,2,-6,556,1,FALSE,5,< 5,NA,0,1
3,8,2,-2,-7,1,-2,287,1,TRUE,5,< 5,2,0,1
3,8,3,-2,-7,1,-4,299,1,TRUE,5,< 5,1,1,0
3,8,4,-2,-7,2,-6,290,1,FALSE,5,< 5,1,0,1
3,8,5,-2,-7,1,-1,285,1,TRUE,5,< 5,2,0,1
3,8,6,-2,-7,2,-6,291,1,FALSE,5,< 5,1,0,1
3,8,7,-2,-7,1,-3,274,1,TRUE,5,< 5,2,0,1
3,8,8,-2,-7,1,-2,269,1,TRUE,5,< 5,1,1,0
3,8,9,-2,-7,1,-3,235,1,TRUE,5,< 5,1,1,0
3,8,10,-2,-7,1,-2,275,1,TRUE,5,< 5,1,1,0
3,9,1,-6,2,2,3,589,2,TRUE,8,5 - 10,NA,0,1
3,9,2,-6,2,1,-6,300,2,FALSE,8,5 - 10,2,0,1
3,9,3,-6,2,2,3,266,2,TRUE,8,5 - 10,1,0,1
3,9,4,-6,2,2,1,225,2,TRUE,8,5 - 10,2,1,0
3,9,5,-6,2,2,2,223,2,TRUE,8,5 - 10,2,1,0
3,9,6,-6,2,2,2,226,2,TRUE,8,5 - 10,2,1,0
3,9,7,-6,2,2,3,230,2,TRUE,8,5 - 10,2,1,0
3,9,8,-6,2,2,4,218,2,TRUE,8,5 - 10,2,1,0
3,9,9,-6,2,2,3,266,2,TRUE,8,5 - 10,2,1,0
3,9,10,-6,2,2,3,266,2,TRUE,8,5 - 10,2,1,0
3,10,1,6,-1,1,7,408,1,TRUE,7,5 - 10,NA,0,1
3,10,2,6,-1,2,0,263,1,FALSE,7,5 - 10,1,0,1
3,10,3,6,-1,1,7,285,1,TRUE,7,5 - 10,2,0,1
3,10,4,6,-1,1,6,222,1,TRUE,7,5 - 10,1,1,0
3,10,5,6,-1,1,6,250,1,TRUE,7,5 - 10,1,1,0
3,10,6,6,-1,1,7,318,1,TRUE,7,5 - 10,1,1,0
3,10,7,6,-1,1,5,299,1,TRUE,7,5 - 10,1,1,0
3,10,8,6,-1,1,8,251,1,TRUE,7,5 - 10,1,1,0
3,10,9,6,-1,1,5,262,1,TRUE,7,5 - 10,1,1,0
3,10,10,6,-1,1,5,292,1,TRUE,7,5 - 10,1,1,0
3,11,1,-4,5,2,6,398,2,TRUE,9,5 - 10,NA,0,1
3,11,2,-4,5,1,-4,282,2,FALSE,9,5 - 10,2,0,1
3,11,3,-4,5,2,5,290,2,TRUE,9,5 - 10,1,0,1
3,11,4,-4,5,2,4,207,2,TRUE,9,5 - 10,2,1,0
3,11,5,-4,5,2,5,223,2,TRUE,9,5 - 10,2,1,0
3,11,6,-4,5,2,5,224,2,TRUE,9,5 - 10,2,1,0
3,11,7,-4,5,2,6,204,2,TRUE,9,5 - 10,2,1,0
3,11,8,-4,5,2,5,272,2,TRUE,9,5 - 10,2,1,0
3,11,9,-4,5,2,7,209,2,TRUE,9,5 - 10,2,1,0
3,11,10,-4,5,2,5,240,2,TRUE,9,5 - 10,2,1,0
3,12,1,2,-10,2,-8,387,1,FALSE,12,10 - 15,NA,0,1
3,12,2,2,-10,1,2,266,1,TRUE,12,10 - 15,2,0,1
3,12,3,2,-10,1,1,245,1,TRUE,12,10 - 15,1,1,0
3,12,4,2,-10,1,2,251,1,TRUE,12,10 - 15,1,1,0
3,12,5,2,-10,1,1,262,1,TRUE,12,10 - 15,1,1,0
3,12,6,2,-10,1,4,228,1,TRUE,12,10 - 15,1,1,0
3,12,7,2,-10,1,2,274,1,TRUE,12,10 - 15,1,1,0
3,12,8,2,-10,1,-1,288,1,TRUE,12,10 - 15,1,1,0
3,12,9,2,-10,1,4,300,1,TRUE,12,10 - 15,1,1,0
3,12,10,2,-10,1,1,568,1,TRUE,12,10 - 15,1,1,0
3,13,1,0,7,1,-1,463,2,FALSE,7,5 - 10,NA,0,1
3,13,2,0,7,2,7,261,2,TRUE,7,5 - 10,1,0,1
3,13,3,0,7,2,9,250,2,TRUE,7,5 - 10,2,1,0
3,13,4,0,7,2,8,223,2,TRUE,7,5 - 10,2,1,0
3,13,5,0,7,2,7,226,2,TRUE,7,5 - 10,2,1,0
3,13,6,0,7,2,6,229,2,TRUE,7,5 - 10,2,1,0
3,13,7,0,7,2,7,271,2,TRUE,7,5 - 10,2,1,0
3,13,8,0,7,2,7,284,2,TRUE,7,5 - 10,2,1,0
3,13,9,0,7,2,6,247,2,TRUE,7,5 - 10,2,1,0
3,13,10,0,7,2,8,250,2,TRUE,7,5 - 10,2,1,0
3,14,1,3,0,2,1,507,1,FALSE,3,< 5,NA,0,1
3,14,2,3,0,1,3,279,1,TRUE,3,< 5,2,0,1
3,14,3,3,0,1,4,243,1,TRUE,3,< 5,1,1,0
3,14,4,3,0,1,3,201,1,TRUE,3,< 5,1,1,0
3,14,5,3,0,1,4,268,1,TRUE,3,< 5,1,1,0
3,14,6,3,0,1,3,237,1,TRUE,3,< 5,1,1,0
3,14,7,3,0,1,3,236,1,TRUE,3,< 5,1,1,0
3,14,8,3,0,1,3,242,1,TRUE,3,< 5,1,1,0
3,14,9,3,0,1,4,251,1,TRUE,3,< 5,1,1,0
3,14,10,3,0,1,4,248,1,TRUE,3,< 5,1,1,0
3,15,1,5,3,2,3,365,1,FALSE,2,< 5,NA,0,1
3,15,2,5,3,1,6,253,1,TRUE,2,< 5,2,0,1
3,15,3,5,3,1,6,306,1,TRUE,2,< 5,1,1,0
3,15,4,5,3,1,6,248,1,TRUE,2,< 5,1,1,0
3,15,5,5,3,1,4,225,1,TRUE,2,< 5,1,1,0
3,15,6,5,3,1,4,258,1,TRUE,2,< 5,1,1,0
3,15,7,5,3,1,6,237,1,TRUE,2,< 5,1,1,0
3,15,8,5,3,1,5,266,1,TRUE,2,< 5,1,1,0
3,15,9,5,3,1,7,273,1,TRUE,2,< 5,1,1,0
3,15,10,5,3,1,4,360,1,TRUE,2,< 5,1,1,0
3,16,1,4,4,2,5,615,1,FALSE,0,< 5,NA,0,1
3,16,2,4,4,1,3,237,1,TRUE,0,< 5,2,0,1
3,16,3,4,4,2,5,281,1,FALSE,0,< 5,1,0,1
3,16,4,4,4,2,3,203,1,FALSE,0,< 5,2,1,0
3,16,5,4,4,2,4,239,1,FALSE,0,< 5,2,1,0
3,16,6,4,4,2,5,216,1,FALSE,0,< 5,2,1,0
3,16,7,4,4,2,3,246,1,FALSE,0,< 5,2,1,0
3,16,8,4,4,2,3,266,1,FALSE,0,< 5,2,1,0
3,16,9,4,4,2,4,245,1,FALSE,0,< 5,2,1,0
3,16,10,4,4,2,5,275,1,FALSE,0,< 5,2,1,0
3,17,1,6,-3,2,-4,417,1,FALSE,9,5 - 10,NA,0,1
3,17,2,6,-3,1,5,255,1,TRUE,9,5 - 10,2,0,1
3,17,3,6,-3,1,6,264,1,TRUE,9,5 - 10,1,1,0
3,17,4,6,-3,1,6,245,1,TRUE,9,5 - 10,1,1,0
3,17,5,6,-3,1,7,255,1,TRUE,9,5 - 10,1,1,0
3,17,6,6,-3,1,5,275,1,TRUE,9,5 - 10,1,1,0
3,17,7,6,-3,1,5,264,1,TRUE,9,5 - 10,1,1,0
3,17,8,6,-3,1,7,287,1,TRUE,9,5 - 10,1,1,0
3,17,9,6,-3,1,5,261,1,TRUE,9,5 - 10,1,1,0
3,17,10,6,-3,1,5,241,1,TRUE,9,5 - 10,1,1,0
3,18,1,-8,-3,1,-9,384,2,FALSE,5,< 5,NA,0,1
3,18,2,-8,-3,2,0,233,2,TRUE,5,< 5,1,0,1
3,18,3,-8,-3,2,-2,225,2,TRUE,5,< 5,2,1,0
3,18,4,-8,-3,2,-4,214,2,TRUE,5,< 5,2,1,0
3,18,5,-8,-3,2,-4,190,2,TRUE,5,< 5,2,1,0
3,18,6,-8,-3,1,-8,256,2,FALSE,5,< 5,2,0,1
3,18,7,-8,-3,2,-5,234,2,TRUE,5,< 5,1,0,1
3,18,8,-8,-3,2,-5,209,2,TRUE,5,< 5,2,1,0
3,18,9,-8,-3,2,-3,220,2,TRUE,5,< 5,2,1,0
3,18,10,-8,-3,2,-5,244,2,TRUE,5,< 5,2,1,0
3,19,1,4,-4,2,-3,573,1,FALSE,8,5 - 10,NA,0,1
3,19,2,4,-4,1,4,231,1,TRUE,8,5 - 10,2,0,1
3,19,3,4,-4,1,5,238,1,TRUE,8,5 - 10,1,1,0
3,19,4,4,-4,1,4,255,1,TRUE,8,5 - 10,1,1,0
3,19,5,4,-4,1,6,267,1,TRUE,8,5 - 10,1,1,0
3,19,6,4,-4,1,4,235,1,TRUE,8,5 - 10,1,1,0
3,19,7,4,-4,1,2,226,1,TRUE,8,5 - 10,1,1,0
3,19,8,4,-4,1,3,261,1,TRUE,8,5 - 10,1,1,0
3,19,9,4,-4,1,3,256,1,TRUE,8,5 - 10,1,1,0
3,19,10,4,-4,1,5,260,1,TRUE,8,5 - 10,1,1,0
3,20,1,5,-6,2,-6,380,1,FALSE,11,10 - 15,NA,0,1
3,20,2,5,-6,1,5,254,1,TRUE,11,10 - 15,2,0,1
3,20,3,5,-6,1,4,230,1,TRUE,11,10 - 15,1,1,0
3,20,4,5,-6,1,4,224,1,TRUE,11,10 - 15,1,1,0
3,20,5,5,-6,1,5,244,1,TRUE,11,10 - 15,1,1,0
3,20,6,5,-6,1,4,233,1,TRUE,11,10 - 15,1,1,0
3,20,7,5,-6,1,6,254,1,TRUE,11,10 - 15,1,1,0
3,20,8,5,-6,1,5,245,1,TRUE,11,10 - 15,1,1,0
3,20,9,5,-6,1,7,252,1,TRUE,11,10 - 15,1,1,0
3,20,10,5,-6,1,4,237,1,TRUE,11,10 - 15,1,1,0
4,1,1,3,4,1,4,1135,2,FALSE,1,< 5,NA,0,1
4,1,2,3,4,1,2,742,2,FALSE,1,< 5,1,1,0
4,1,3,3,4,2,4,609,2,TRUE,1,< 5,1,0,1
4,1,4,3,4,2,3,412,2,TRUE,1,< 5,2,1,0
4,1,5,3,4,2,3,541,2,TRUE,1,< 5,2,1,0
4,1,6,3,4,2,5,431,2,TRUE,1,< 5,2,1,0
4,1,7,3,4,2,3,482,2,TRUE,1,< 5,2,1,0
4,1,8,3,4,1,3,393,2,FALSE,1,< 5,2,0,1
4,1,9,3,4,2,4,391,2,TRUE,1,< 5,1,0,1
4,1,10,3,4,2,3,391,2,TRUE,1,< 5,2,1,0
4,2,1,-2,-1,1,-2,611,2,FALSE,1,< 5,NA,0,1
4,2,2,-2,-1,2,-1,350,2,TRUE,1,< 5,1,0,1
4,2,3,-2,-1,2,-2,544,2,TRUE,1,< 5,2,1,0
4,2,4,-2,-1,2,0,403,2,TRUE,1,< 5,2,1,0
4,2,5,-2,-1,2,-1,550,2,TRUE,1,< 5,2,1,0
4,2,6,-2,-1,1,-3,1066,2,FALSE,1,< 5,2,0,1
4,2,7,-2,-1,1,-1,367,2,FALSE,1,< 5,1,1,0
4,2,8,-2,-1,1,-1,485,2,FALSE,1,< 5,1,1,0
4,2,9,-2,-1,1,-1,520,2,FALSE,1,< 5,1,1,0
4,2,10,-2,-1,2,-1,760,2,TRUE,1,< 5,1,0,1
4,3,1,7,8,1,8,1119,2,FALSE,1,< 5,NA,0,1
4,3,2,7,8,1,5,377,2,FALSE,1,< 5,1,1,0
4,3,3,7,8,1,8,478,2,FALSE,1,< 5,1,1,0
4,3,4,7,8,1,8,446,2,FALSE,1,< 5,1,1,0
4,3,5,7,8,1,6,470,2,FALSE,1,< 5,1,1,0
4,3,6,7,8,2,8,607,2,TRUE,1,< 5,1,0,1
4,3,7,7,8,2,8,697,2,TRUE,1,< 5,2,1,0
4,3,8,7,8,2,8,447,2,TRUE,1,< 5,2,1,0
4,3,9,7,8,2,7,415,2,TRUE,1,< 5,2,1,0
4,3,10,7,8,2,8,399,2,TRUE,1,< 5,2,1,0
4,4,1,-6,5,2,4,479,2,TRUE,11,10 - 15,NA,0,1
4,4,2,-6,5,1,-6,407,2,FALSE,11,10 - 15,2,0,1
4,4,3,-6,5,2,7,489,2,TRUE,11,10 - 15,1,0,1
4,4,4,-6,5,2,5,435,2,TRUE,11,10 - 15,2,1,0
4,4,5,-6,5,2,5,788,2,TRUE,11,10 - 15,2,1,0
4,4,6,-6,5,2,4,385,2,TRUE,11,10 - 15,2,1,0
4,4,7,-6,5,2,4,535,2,TRUE,11,10 - 15,2,1,0
4,4,8,-6,5,2,4,444,2,TRUE,11,10 - 15,2,1,0
4,4,9,-6,5,2,6,412,2,TRUE,11,10 - 15,2,1,0
4,4,10,-6,5,2,5,423,2,TRUE,11,10 - 15,2,1,0
4,5,1,-5,-4,1,-4,1313,2,FALSE,1,< 5,NA,0,1
4,5,2,-5,-4,2,-4,356,2,TRUE,1,< 5,1,0,1
4,5,3,-5,-4,1,-5,650,2,FALSE,1,< 5,2,0,1
4,5,4,-5,-4,2,-4,1082,2,TRUE,1,< 5,1,0,1
4,5,5,-5,-4,2,-2,523,2,TRUE,1,< 5,2,1,0
4,5,6,-5,-4,2,-4,389,2,TRUE,1,< 5,2,1,0
4,5,7,-5,-4,2,-4,1051,2,TRUE,1,< 5,2,1,0
4,5,8,-5,-4,2,-6,352,2,TRUE,1,< 5,2,1,0
4,5,9,-5,-4,2,-4,612,2,TRUE,1,< 5,2,1,0
4,5,10,-5,-4,2,-4,348,2,TRUE,1,< 5,2,1,0
4,6,1,-9,15,1,-9,913,2,FALSE,24,> 15,NA,0,1
4,6,2,-9,15,2,14,379,2,TRUE,24,> 15,1,0,1
4,6,3,-9,15,2,16,384,2,TRUE,24,> 15,2,1,0
4,6,4,-9,15,2,16,391,2,TRUE,24,> 15,2,1,0
4,6,5,-9,15,2,14,420,2,TRUE,24,> 15,2,1,0
4,6,6,-9,15,2,15,545,2,TRUE,24,> 15,2,1,0
4,6,7,-9,15,2,14,376,2,TRUE,24,> 15,2,1,0
4,6,8,-9,15,2,14,349,2,TRUE,24,> 15,2,1,0
4,6,9,-9,15,2,16,389,2,TRUE,24,> 15,2,1,0
4,6,10,-9,15,2,16,387,2,TRUE,24,> 15,2,1,0
4,7,1,6,16,2,14,600,2,TRUE,10,5 - 10,NA,0,1
4,7,2,6,16,2,15,354,2,TRUE,10,5 - 10,2,1,0
4,7,3,6,16,2,16,355,2,TRUE,10,5 - 10,2,1,0
4,7,4,6,16,2,16,380,2,TRUE,10,5 - 10,2,1,0
4,7,5,6,16,2,17,367,2,TRUE,10,5 - 10,2,1,0
4,7,6,6,16,2,16,490,2,TRUE,10,5 - 10,2,1,0
4,7,7,6,16,2,16,384,2,TRUE,10,5 - 10,2,1,0
4,7,8,6,16,2,15,391,2,TRUE,10,5 - 10,2,1,0
4,7,9,6,16,2,18,370,2,TRUE,10,5 - 10,2,1,0
4,7,10,6,16,2,15,374,2,TRUE,10,5 - 10,2,1,0
4,8,1,-3,-4,1,-4,367,1,TRUE,1,< 5,NA,0,1
4,8,2,-3,-4,2,-3,542,1,FALSE,1,< 5,1,0,1
4,8,3,-3,-4,2,-4,529,1,FALSE,1,< 5,2,1,0
4,8,4,-3,-4,2,-2,474,1,FALSE,1,< 5,2,1,0
4,8,5,-3,-4,2,-4,393,1,FALSE,1,< 5,2,1,0
4,8,6,-3,-4,1,-2,519,1,TRUE,1,< 5,2,0,1
4,8,7,-3,-4,1,-3,998,1,TRUE,1,< 5,1,1,0
4,8,8,-3,-4,1,-4,411,1,TRUE,1,< 5,1,1,0
4,8,9,-3,-4,2,-3,387,1,FALSE,1,< 5,1,0,1
4,8,10,-3,-4,2,-5,435,1,FALSE,1,< 5,2,1,0
4,9,1,9,-5,1,9,1241,1,TRUE,14,10 - 15,NA,0,1
4,9,2,9,-5,1,8,1121,1,TRUE,14,10 - 15,1,1,0
4,9,3,9,-5,1,10,332,1,TRUE,14,10 - 15,1,1,0
4,9,4,9,-5,1,8,404,1,TRUE,14,10 - 15,1,1,0
4,9,5,9,-5,1,9,387,1,TRUE,14,10 - 15,1,1,0
4,9,6,9,-5,1,10,366,1,TRUE,14,10 - 15,1,1,0
4,9,7,9,-5,1,9,479,1,TRUE,14,10 - 15,1,1,0
4,9,8,9,-5,1,7,307,1,TRUE,14,10 - 15,1,1,0
4,9,9,9,-5,1,10,355,1,TRUE,14,10 - 15,1,1,0
4,9,10,9,-5,1,9,337,1,TRUE,14,10 - 15,1,1,0
4,10,1,9,-4,2,-3,612,1,FALSE,13,10 - 15,NA,0,1
4,10,2,9,-4,1,8,371,1,TRUE,13,10 - 15,2,0,1
4,10,3,9,-4,1,10,1073,1,TRUE,13,10 - 15,1,1,0
4,10,4,9,-4,1,9,674,1,TRUE,13,10 - 15,1,1,0
4,10,5,9,-4,1,9,462,1,TRUE,13,10 - 15,1,1,0
4,10,6,9,-4,1,10,485,1,TRUE,13,10 - 15,1,1,0
4,10,7,9,-4,1,8,550,1,TRUE,13,10 - 15,1,1,0
4,10,8,9,-4,1,10,372,1,TRUE,13,10 - 15,1,1,0
4,10,9,9,-4,1,9,382,1,TRUE,13,10 - 15,1,1,0
4,10,10,9,-4,1,10,619,1,TRUE,13,10 - 15,1,1,0
4,11,1,2,6,1,2,486,2,FALSE,4,< 5,NA,0,1
4,11,2,2,6,2,4,353,2,TRUE,4,< 5,1,0,1
4,11,3,2,6,2,7,343,2,TRUE,4,< 5,2,1,0
4,11,4,2,6,2,6,414,2,TRUE,4,< 5,2,1,0
4,11,5,2,6,2,6,360,2,TRUE,4,< 5,2,1,0
4,11,6,2,6,2,5,400,2,TRUE,4,< 5,2,1,0
4,11,7,2,6,2,6,451,2,TRUE,4,< 5,2,1,0
4,11,8,2,6,2,7,412,2,TRUE,4,< 5,2,1,0
4,11,9,2,6,2,6,388,2,TRUE,4,< 5,2,1,0
4,11,10,2,6,2,5,397,2,TRUE,4,< 5,2,1,0
4,12,1,13,-8,1,12,484,1,TRUE,21,> 15,NA,0,1
4,12,2,13,-8,1,12,327,1,TRUE,21,> 15,1,1,0
4,12,3,13,-8,1,13,1013,1,TRUE,21,> 15,1,1,0
4,12,4,13,-8,1,14,296,1,TRUE,21,> 15,1,1,0
4,12,5,13,-8,1,14,883,1,TRUE,21,> 15,1,1,0
4,12,6,13,-8,1,13,596,1,TRUE,21,> 15,1,1,0
4,12,7,13,-8,1,13,443,1,TRUE,21,> 15,1,1,0
4,12,8,13,-8,1,13,437,1,TRUE,21,> 15,1,1,0
4,12,9,13,-8,1,12,824,1,TRUE,21,> 15,1,1,0
4,12,10,13,-8,1,13,364,1,TRUE,21,> 15,1,1,0
4,13,1,-4,2,1,-6,565,2,FALSE,6,5 - 10,NA,0,1
4,13,2,-4,2,2,2,15,2,TRUE,6,5 - 10,1,0,1
4,13,3,-4,2,2,2,289,2,TRUE,6,5 - 10,2,1,0
4,13,4,-4,2,2,0,349,2,TRUE,6,5 - 10,2,1,0
4,13,5,-4,2,2,2,378,2,TRUE,6,5 - 10,2,1,0
4,13,6,-4,2,1,-4,15,2,FALSE,6,5 - 10,2,0,1
4,13,7,-4,2,2,3,432,2,TRUE,6,5 - 10,1,0,1
4,13,8,-4,2,2,1,761,2,TRUE,6,5 - 10,2,1,0
4,13,9,-4,2,2,0,390,2,TRUE,6,5 - 10,2,1,0
4,13,10,-4,2,2,2,356,2,TRUE,6,5 - 10,2,1,0
4,14,1,-1,17,2,18,579,2,TRUE,18,> 15,NA,0,1
4,14,2,-1,17,2,16,304,2,TRUE,18,> 15,2,1,0
4,14,3,-1,17,2,17,395,2,TRUE,18,> 15,2,1,0
4,14,4,-1,17,2,17,495,2,TRUE,18,> 15,2,1,0
4,14,5,-1,17,2,17,387,2,TRUE,18,> 15,2,1,0
4,14,6,-1,17,2,17,1382,2,TRUE,18,> 15,2,1,0
4,14,7,-1,17,2,16,623,2,TRUE,18,> 15,2,1,0
4,14,8,-1,17,2,19,343,2,TRUE,18,> 15,2,1,0
4,14,9,-1,17,2,19,356,2,TRUE,18,> 15,2,1,0
4,14,10,-1,17,2,18,9,2,TRUE,18,> 15,2,1,0
4,15,1,0,-4,2,-3,521,1,FALSE,4,< 5,NA,0,1
4,15,2,0,-4,1,-2,333,1,TRUE,4,< 5,2,0,1
4,15,3,0,-4,1,-1,856,1,TRUE,4,< 5,1,1,0
4,15,4,0,-4,1,-1,347,1,TRUE,4,< 5,1,1,0
4,15,5,0,-4,1,0,325,1,TRUE,4,< 5,1,1,0
4,15,6,0,-4,1,-1,334,1,TRUE,4,< 5,1,1,0
