cond,id,id2,seed,trial,deck,payoff,rt,block,age,gender,trend,volatility,previous_deck,repeat_deck,switch_deck,run_nr,run_length
ts,2,42,1,140,2,29,1560.6898,6,20,male,No Trend,Variance Changes,1,0,1,396,1
ts,2,42,1,141,1,44,1547.4942,6,20,male,No Trend,Variance Changes,2,0,1,397,1
ts,2,42,1,142,2,33,1645.7953,6,20,male,No Trend,Variance Changes,1,0,1,398,1
ts,2,42,1,143,1,68,1565.1213,6,20,male,No Trend,Variance Changes,2,0,1,399,1
ts,2,42,1,144,2,32,1584.6214,6,20,male,No Trend,Variance Changes,1,0,1,400,1
ts,2,42,1,145,1,62,1544.0994,6,20,male,No Trend,Variance Changes,2,0,1,401,1
ts,2,42,1,146,2,25,1929.3594,6,20,male,No Trend,Variance Changes,1,0,1,402,1
ts,2,42,1,147,1,56,1770.7221,6,20,male,No Trend,Variance Changes,2,0,1,403,1
ts,2,42,1,148,2,20,1655.8112,6,20,male,No Trend,Variance Changes,1,0,1,404,1
ts,2,42,1,149,1,58,1585.9302,6,20,male,No Trend,Variance Changes,2,0,1,405,1
ts,2,42,1,150,2,21,1559.5868,6,20,male,No Trend,Variance Changes,1,0,1,406,1
ts,2,42,1,151,1,56,1533.1853,7,20,male,No Trend,Variance Changes,2,0,1,407,1
ts,2,42,1,152,1,48,1880.8458,7,20,male,No Trend,Variance Changes,1,1,0,407,2
ts,2,42,1,153,1,42,1913.9988,7,20,male,No Trend,Variance Changes,1,1,0,407,3
ts,2,42,1,154,2,32,1526.5061,7,20,male,No Trend,Variance Changes,1,0,1,408,1
ts,2,42,1,155,1,46,1605.2887,7,20,male,No Trend,Variance Changes,2,0,1,409,1
ts,2,42,1,156,2,19,1533.3726,7,20,male,No Trend,Variance Changes,1,0,1,410,1
ts,2,42,1,157,1,30,1532.2748,7,20,male,No Trend,Variance Changes,2,0,1,411,1
ts,2,42,1,158,2,25,1639.6853,7,20,male,No Trend,Variance Changes,1,0,1,412,1
ts,2,42,1,159,1,35,1666.7961,7,20,male,No Trend,Variance Changes,2,0,1,413,1
ts,2,42,1,160,2,17,1641.1851,7,20,male,No Trend,Variance Changes,1,0,1,414,1
ts,2,42,1,161,1,36,1615.2255,7,20,male,No Trend,Variance Changes,2,0,1,415,1
